id_EXIST,lang,tweet,number_annotators,annotators,gender_annotators,age_annotators,ethnicities_annotators,study_levels_annotators,countries_annotators,labels_task1_1,labels_task1_2,labels_task1_3,split,cleaned_text
101843,es,"Lo más triste de Twitter es meterse a un tweet donde se mencionen las palabras ""heterofobia"", ""racismo inverso"" y ""hembrismo"" jajaja",6,"['Annotator_373', 'Annotator_374', 'Annotator_375', 'Annotator_376', 'Annotator_377', 'Annotator_378']","['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['Hispano or Latino', 'Hispano or Latino', 'Hispano or Latino', 'White or Caucasian', 'Hispano or Latino', 'White or Caucasian']","['Bachelor’s degree', 'Bachelor’s degree', 'Master’s degree', 'Master’s degree', 'Bachelor’s degree', 'High school degree or equivalent']","['Mexico', 'Mexico', 'Mexico', 'Spain', 'Mexico', 'Spain']","['NO', 'YES', 'YES', 'NO', 'YES', 'NO']","['-', 'JUDGEMENTAL', 'REPORTED', '-', 'REPORTED', '-']","[['-'], ['IDEOLOGICAL-INEQUALITY'], ['IDEOLOGICAL-INEQUALITY'], ['-'], ['IDEOLOGICAL-INEQUALITY'], ['-']]",TRAIN_ES,"lo más triste de twitter es meterse a un tweet donde se mencionen las palabras heterofobia, racismo inverso y hembrismo jajaja"
101844,es,@Joyce_S_Berger @MichaelCastil29 @DMatamala Gran definición de hembrismo.,6,"['Annotator_301', 'Annotator_302', 'Annotator_303', 'Annotator_304', 'Annotator_305', 'Annotator_306']","['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['White or Caucasian', 'Hispano or Latino', 'Hispano or Latino', 'White or Caucasian', 'White or Caucasian', 'White or Caucasian']","['High school degree or equivalent', 'Bachelor’s degree', 'High school degree or equivalent', 'Bachelor’s degree', 'Master’s degree', 'Bachelor’s degree']","['Spain', 'Chile', 'Chile', 'Portugal', 'Italy', 'Portugal']","['YES', 'YES', 'NO', 'NO', 'NO', 'YES']","['DIRECT', 'JUDGEMENTAL', '-', '-', '-', 'DIRECT']","[['IDEOLOGICAL-INEQUALITY'], ['IDEOLOGICAL-INEQUALITY'], ['-'], ['-'], ['-'], ['IDEOLOGICAL-INEQUALITY']]",TRAIN_ES,gran definición de hembrismo.
101845,es,"@sararubayo @IsaMellen @LauraPllVll A los señoros los tenías aplaudiendo a cuatro manos tu tweet de FEBRERO, ése que criticaba victimismos particulares y el hembrismo en general...y tan contentos ellos, sin ningún reproche por tu parte",6,"['Annotator_247', 'Annotator_248', 'Annotator_249', 'Annotator_250', 'Annotator_251', 'Annotator_252']","['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['White or Caucasian', 'Hispano or Latino', 'White or Caucasian', 'Hispano or Latino', 'White or Caucasian', 'White or Caucasian']","['Bachelor’s degree', 'Bachelor’s degree', 'Doctorate', 'Master’s degree', 'Master’s degree', 'Bachelor’s degree']","['United States', 'Mexico', 'United States', 'Chile', 'Portugal', 'Portugal']","['NO', 'YES', 'NO', 'YES', 'NO', 'YES']","['-', 'DIRECT', '-', 'REPORTED', '-', 'DIRECT']","[['-'], ['IDEOLOGICAL-INEQUALITY'], ['-'], ['STEREOTYPING-DOMINANCE', 'OBJECTIFICATION'], ['-'], ['STEREOTYPING-DOMINANCE', 'OBJECTIFICATION']]",TRAIN_ES,"a los señoros los tenías aplaudiendo a cuatro manos tu tweet de febrero, ése que criticaba victimismos particulares y el hembrismo en general...y tan contentos ellos, sin ningún reproche por tu parte"
101846,es,"@tamaralopezar1 @idkroz Hey tambien el neo feminismo, digo no apoyo el machismo, ni el racismo, ni el clasismo... pero seamos justos el neo feminismo ya no es una lucha por igualdad, es una lucha por controlar, convirtiendo un feminismo en hembrismo, no respetan ni la opinion de otras mujeres",6,"['Annotator_199', 'Annotator_200', 'Annotator_201', 'Annotator_202', 'Annotator_203', 'Annotator_204']","['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['Hispano or Latino', 'Hispano or Latino', 'Hispano or Latino', 'White or Caucasian', 'White or Caucasian', 'White or Caucasian']","['Bachelor’s degree', 'Bachelor’s degree', 'Master’s degree', 'Bachelor’s degree', 'Bachelor’s degree', 'Bachelor’s degree']","['Mexico', 'Mexico', 'Argentina', 'Portugal', 'Italy', 'Portugal']","['YES', 'YES', 'YES', 'YES', 'NO', 'NO']","['JUDGEMENTAL', 'JUDGEMENTAL', 'DIRECT', 'REPORTED', '-', '-']","[['IDEOLOGICAL-INEQUALITY', 'STEREOTYPING-DOMINANCE'], ['IDEOLOGICAL-INEQUALITY'], ['IDEOLOGICAL-INEQUALITY'], ['IDEOLOGICAL-INEQUALITY', 'STEREOTYPING-DOMINANCE'], ['-'], ['-']]",TRAIN_ES,"hey tambien el neo feminismo, digo no apoyo el machismo, ni el racismo, ni el clasismo... pero seamos justos el neo feminismo ya no es una lucha por igualdad, es una lucha por controlar, convirtiendo un feminismo en hembrismo, no respetan ni la opinion de otras mujeres"
101847,es,"Por años han confundido capitalismo con mercantilismo.Por años han confundido feminismo con hembrismo.Por años han confundido burocracias con meritocracias.Pero socialismo del siglo XIX y comunismo, eso sí es lo mismo, pero en diferentes etapas.",6,"['Annotator_199', 'Annotator_200', 'Annotator_201', 'Annotator_202', 'Annotator_203', 'Annotator_204']","['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['Hispano or Latino', 'Hispano or Latino', 'Hispano or Latino', 'White or Caucasian', 'White or Caucasian', 'White or Caucasian']","['Bachelor’s degree', 'Bachelor’s degree', 'Master’s degree', 'Bachelor’s degree', 'Bachelor’s degree', 'Bachelor’s degree']","['Mexico', 'Mexico', 'Argentina', 'Portugal', 'Italy', 'Portugal']","['YES', 'NO', 'NO', 'NO', 'NO', 'NO']","['REPORTED', '-', '-', '-', '-', '-']","[['IDEOLOGICAL-INEQUALITY'], ['-'], ['-'], ['-'], ['-'], ['-']]",TRAIN_ES,"por años han confundido capitalismo con mercantilismo.por años han confundido feminismo con hembrismo.por años han confundido burocracias con meritocracias.pero socialismo del siglo xix y comunismo, eso sí es lo mismo, pero en diferentes etapas."
101848,es,@hortenmari El coyoterismo o el apoyo de las ONGs amigas de la SOROSirdad.El anarquista mayor de la Open_Society_Fundation.Ha apoyado por años a:Prensa servilSeparatismosNeoindigenismoHembrismoGlobalismoCiudadanía universalLGTBIsismoPanteismoEcumenismoCatastrofismo y más♻️🤮💩 https://t.co/t54gxX85FS,6,"['Annotator_127', 'Annotator_128', 'Annotator_129', 'Annotator_130', 'Annotator_131', 'Annotator_132']","['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['Hispano or Latino', 'Hispano or Latino', 'Hispano or Latino', 'White or Caucasian', 'White or Caucasian', 'White or Caucasian']","['Bachelor’s degree', 'High school degree or equivalent', 'Bachelor’s degree', 'High school degree or equivalent', 'Bachelor’s degree', 'High school degree or equivalent']","['Mexico', 'Chile', 'United States', 'Macedonia, The Former Yugoslav Republic of', 'Spain', 'Spain']","['YES', 'YES', 'YES', 'NO', 'YES', 'YES']","['DIRECT', 'DIRECT', 'JUDGEMENTAL', '-', 'DIRECT', 'JUDGEMENTAL']","[['IDEOLOGICAL-INEQUALITY', 'MISOGYNY-NON-SEXUAL-VIOLENCE'], ['IDEOLOGICAL-INEQUALITY'], ['STEREOTYPING-DOMINANCE'], ['-'], ['IDEOLOGICAL-INEQUALITY'], ['STEREOTYPING-DOMINANCE', 'OBJECTIFICATION', 'MISOGYNY-NON-SEXUAL-VIOLENCE']]",TRAIN_ES,el coyoterismo o el apoyo de las ongs amigas de la sorosirdad.el anarquista mayor de la opensocietyfundation.ha apoyado por años aprensa servilseparatismosneoindigenismohembrismoglobalismociudadanía universallgtbisismopanteismoecumenismocatastrofismo y más
101849,es,"Y si te dejas de mamársela al Presidente y exigís que hable. Se violó la libertad de expresión, el hembrismo manda, pero vos le applaudis todas las cagadas al Presidente.#VotoAnulado#PedileelnoaloszurdosLacallePou#NoalHembrismo https://t.co/gz920Evcz4",6,"['Annotator_211', 'Annotator_212', 'Annotator_213', 'Annotator_214', 'Annotator_215', 'Annotator_216']","['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['White or Caucasian', 'Hispano or Latino', 'White or Caucasian', 'White or Caucasian', 'White or Caucasian', 'Hispano or Latino']","['High school degree or equivalent', 'Bachelor’s degree', 'High school degree or equivalent', 'High school degree or equivalent', 'Bachelor’s degree', 'High school degree or equivalent']","['Spain', 'Mexico', 'Argentina', 'Netherlands', 'Spain', 'Mexico']","['YES', 'YES', 'YES', 'YES', 'YES', 'NO']","['REPORTED', 'DIRECT', 'DIRECT', 'DIRECT', 'JUDGEMENTAL', '-']","[['STEREOTYPING-DOMINANCE', 'OBJECTIFICATION', 'SEXUAL-VIOLENCE', 'MISOGYNY-NON-SEXUAL-VIOLENCE'], ['SEXUAL-VIOLENCE', 'MISOGYNY-NON-SEXUAL-VIOLENCE'], ['STEREOTYPING-DOMINANCE', 'OBJECTIFICATION', 'MISOGYNY-NON-SEXUAL-VIOLENCE'], ['STEREOTYPING-DOMINANCE'], ['IDEOLOGICAL-INEQUALITY', 'STEREOTYPING-DOMINANCE'], ['-']]",TRAIN_ES,"y si te dejas de mamársela al presidente y exigís que hable. se violó la libertad de expresión, el hembrismo manda, pero vos le applaudis todas las cagadas al presidente.votoanuladopedileelnoaloszurdoslacallepounoalhembrismo"
101850,es,"@WaltN2021 @GnothiSeauton21 @FernandoSchre10 @MartaGomez1985 No, el feminismo busca la reinvindicación de la igualdad entre ambos sexos; lo que tú citas es hembrismo y es bastante diferente.",6,"['Annotator_1', 'Annotator_2', 'Annotator_3', 'Annotator_4', 'Annotator_5', 'Annotator_6']","['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['White or Caucasian', 'Hispano or Latino', 'White or Caucasian', 'White or Caucasian', 'White or Caucasian', 'Hispano or Latino']","['Bachelor’s degree', 'Bachelor’s degree', 'High school degree or equivalent', 'Master’s degree', 'Master’s degree', 'High school degree or equivalent']","['Italy', 'Mexico', 'United States', 'Spain', 'Spain', 'Chile']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']","['JUDGEMENTAL', 'JUDGEMENTAL', 'JUDGEMENTAL', 'DIRECT', 'JUDGEMENTAL', 'REPORTED']","[['IDEOLOGICAL-INEQUALITY', 'STEREOTYPING-DOMINANCE'], ['IDEOLOGICAL-INEQUALITY'], ['IDEOLOGICAL-INEQUALITY'], ['IDEOLOGICAL-INEQUALITY'], ['STEREOTYPING-DOMINANCE'], ['IDEOLOGICAL-INEQUALITY']]",TRAIN_ES,"no, el feminismo busca la reinvindicación de la igualdad entre ambos sexos lo que tú citas es hembrismo y es bastante diferente."
101851,es,"@pita101630 @arias_hoyo @IreneMontero Spoiler: no soy un hombre pero tampoco comulgo con vuestras reivindicaciones. A mi me va la igualdad real, no el hembrismo😘",6,"['Annotator_91', 'Annotator_92', 'Annotator_93', 'Annotator_94', 'Annotator_95', 'Annotator_96']","['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['Hispano or Latino', 'Hispano or Latino', 'Hispano or Latino', 'White or Caucasian', 'White or Caucasian', 'White or Caucasian']","['High school degree or equivalent', 'Bachelor’s degree', 'Bachelor’s degree', 'Bachelor’s degree', 'Master’s degree', 'Bachelor’s degree']","['Mexico', 'Chile', 'United Kingdom', 'Spain', 'Portugal', 'Portugal']","['YES', 'YES', 'YES', 'YES', 'YES', 'NO']","['DIRECT', 'DIRECT', 'DIRECT', 'REPORTED', 'JUDGEMENTAL', '-']","[['IDEOLOGICAL-INEQUALITY'], ['IDEOLOGICAL-INEQUALITY'], ['IDEOLOGICAL-INEQUALITY'], ['IDEOLOGICAL-INEQUALITY'], ['IDEOLOGICAL-INEQUALITY'], ['-']]",TRAIN_ES,"spoiler no soy un hombre pero tampoco comulgo con vuestras reivindicaciones. a mi me va la igualdad real, no el hembrismo"
101852,es,"@bataller_ana Yo misoginia tengo poquita, pero vosotras de hembrismo estáis bien servidas. https://t.co/Chsy2R3io7",6,"['Annotator_91', 'Annotator_92', 'Annotator_93', 'Annotator_94', 'Annotator_95', 'Annotator_96']","['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['Hispano or Latino', 'Hispano or Latino', 'Hispano or Latino', 'White or Caucasian', 'White or Caucasian', 'White or Caucasian']","['High school degree or equivalent', 'Bachelor’s degree', 'Bachelor’s degree', 'Bachelor’s degree', 'Master’s degree', 'Bachelor’s degree']","['Mexico', 'Chile', 'United Kingdom', 'Spain', 'Portugal', 'Portugal']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']","['DIRECT', 'DIRECT', 'DIRECT', 'JUDGEMENTAL', 'DIRECT', 'DIRECT']","[['IDEOLOGICAL-INEQUALITY', 'MISOGYNY-NON-SEXUAL-VIOLENCE'], ['IDEOLOGICAL-INEQUALITY'], ['IDEOLOGICAL-INEQUALITY'], ['STEREOTYPING-DOMINANCE'], ['IDEOLOGICAL-INEQUALITY'], ['STEREOTYPING-DOMINANCE']]",TRAIN_ES,"yo misoginia tengo poquita, pero vosotras de hembrismo estáis bien servidas."
101853,es,"@martupauer @AldairTenorio7 @diana_aceves_ Pero cómo le van a decir a un hombre cómo vestirse? Eso es hembrismo. (Ni hablar del ninguneo al referirse a él despectivamente con la palabra 'tipo' - aunque en muchos contextos se usa sin problemas ni ofensas, éste no parece ser uno de esos)",6,"['Annotator_13', 'Annotator_14', 'Annotator_15', 'Annotator_16', 'Annotator_17', 'Annotator_18']","['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['Hispano or Latino', 'Hispano or Latino', 'White or Caucasian', 'Hispano or Latino', 'Hispano or Latino', 'Hispano or Latino']","['High school degree or equivalent', 'Bachelor’s degree', 'High school degree or equivalent', 'Bachelor’s degree', 'Master’s degree', 'High school degree or equivalent']","['Mexico', 'Chile', 'Spain', 'Spain', 'Portugal', 'Spain']","['YES', 'YES', 'YES', 'YES', 'YES', 'YES']","['DIRECT', 'DIRECT', 'DIRECT', 'JUDGEMENTAL', 'DIRECT', 'DIRECT']","[['IDEOLOGICAL-INEQUALITY'], ['MISOGYNY-NON-SEXUAL-VIOLENCE'], ['IDEOLOGICAL-INEQUALITY'], ['STEREOTYPING-DOMINANCE'], ['IDEOLOGICAL-INEQUALITY', 'STEREOTYPING-DOMINANCE'], ['IDEOLOGICAL-INEQUALITY']]",TRAIN_ES,"pero cómo le van a decir a un hombre cómo vestirse? eso es hembrismo. ni hablar del ninguneo al referirse a él despectivamente con la palabra tipo aunque en muchos contextos se usa sin problemas ni ofensas, éste no parece ser uno de esos"
101854,es,"@Hoyuelicos Lo que afecta a los hombres es el hembrismo y la violencia psicologica de las mujeres,no el ""machismo"".",6,"['Annotator_145', 'Annotator_146', 'Annotator_147', 'Annotator_148', 'Annotator_149', 'Annotator_150']","['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['other', 'Hispano or Latino', 'White or Caucasian', 'White or Caucasian', 'Middle Eastern', 'White or Caucasian']","['Bachelor’s degree', 'High school degree or equivalent', 'Bachelor’s degree', 'Master’s degree', 'Bachelor’s degree', 'Bachelor’s degree']","['Portugal', 'Mexico', 'Spain', 'Spain', 'Spain', 'Portugal']","['NO', 'YES', 'YES', 'YES', 'YES', 'YES']","['-', 'JUDGEMENTAL', 'DIRECT', 'DIRECT', 'DIRECT', 'DIRECT']","[['-'], ['IDEOLOGICAL-INEQUALITY'], ['MISOGYNY-NON-SEXUAL-VIOLENCE'], ['IDEOLOGICAL-INEQUALITY'], ['IDEOLOGICAL-INEQUALITY'], ['IDEOLOGICAL-INEQUALITY']]",TRAIN_ES,"lo que afecta a los hombres es el hembrismo y la violencia psicologica de las mujeres,no el machismo."
101855,es,"@michtomlinson_ D esas tres solo conozca a Taylor, a Ariana un poco y d la otra ni se. Y deja de decir misoginia a todo, no puede ser nuestra única defensa, dejas mal a la mujeres con tu recurso de agarrarse de que es mujer y nadie le puede decir nada. Ese tipo d hembrismo a mí no me representa.",6,"['Annotator_145', 'Annotator_146', 'Annotator_147', 'Annotator_148', 'Annotator_149', 'Annotator_150']","['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['other', 'Hispano or Latino', 'White or Caucasian', 'White or Caucasian', 'Middle Eastern', 'White or Caucasian']","['Bachelor’s degree', 'High school degree or equivalent', 'Bachelor’s degree', 'Master’s degree', 'Bachelor’s degree', 'Bachelor’s degree']","['Portugal', 'Mexico', 'Spain', 'Spain', 'Spain', 'Portugal']","['NO', 'YES', 'NO', 'YES', 'YES', 'YES']","['-', 'JUDGEMENTAL', '-', 'DIRECT', 'DIRECT', 'JUDGEMENTAL']","[['-'], ['STEREOTYPING-DOMINANCE'], ['-'], ['IDEOLOGICAL-INEQUALITY'], ['IDEOLOGICAL-INEQUALITY'], ['IDEOLOGICAL-INEQUALITY']]",TRAIN_ES,"d esas tres solo conozca a taylor, a ariana un poco y d la otra ni se. y deja de decir misoginia a todo, no puede ser nuestra única defensa, dejas mal a la mujeres con tu recurso de agarrarse de que es mujer y nadie le puede decir nada. ese tipo d hembrismo a mí no me representa."
101856,es,"@PublicoZendal @dlacalle La pancarta estaría más completa y justa así..."" El Coronavirus mata más que el machismo y hembrismo juntos """,6,"['Annotator_25', 'Annotator_26', 'Annotator_27', 'Annotator_28', 'Annotator_29', 'Annotator_30']","['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['Multiracial', 'Hispano or Latino', 'White or Caucasian', 'White or Caucasian', 'White or Caucasian', 'White or Caucasian']","['Bachelor’s degree', 'Bachelor’s degree', 'Master’s degree', 'Master’s degree', 'Master’s degree', 'High school degree or equivalent']","['United Kingdom', 'Mexico', 'Poland', 'Spain', 'Portugal', 'Portugal']","['NO', 'NO', 'NO', 'YES', 'YES', 'NO']","['-', '-', '-', 'DIRECT', 'REPORTED', '-']","[['-'], ['-'], ['-'], ['IDEOLOGICAL-INEQUALITY', 'STEREOTYPING-DOMINANCE'], ['IDEOLOGICAL-INEQUALITY'], ['-']]",TRAIN_ES,la pancarta estaría más completa y justa así... el coronavirus mata más que el machismo y hembrismo juntos
101857,es,"@phidlab Es lógico, el hembrismo es una estafa pagada con nuestros impuestos para enfrentar a mujeres contra hombres dividiendo a ambos en grupos de odio, hombre africano contra hombre blanco, feminista contra hombre blanco, tras contra mujer, etc. https://t.co/uicYgWEj7A",6,"['Annotator_25', 'Annotator_26', 'Annotator_27', 'Annotator_28', 'Annotator_29', 'Annotator_30']","['F', 'F', 'F', 'M', 'M', 'M']","['18-22', '23-45', '46+', '46+', '23-45', '18-22']","['Multiracial', 'Hispano or Latino', 'White or Caucasian', 'White or Caucasian', 'White or Caucasian', 'White or Caucasian']","['Bachelor’s degree', 'Bachelor’s degree', 'Master’s degree', 'Master’s degree', 'Master’s degree', 'High school degree or equivalent']","['United Kingdom', 'Mexico', 'Poland', 'Spain', 'Portugal', 'Portugal']","['YES', 'YES', 'YES', 'YES', 'YES', 'NO']","['DIRECT', 'DIRECT', 'JUDGEMENTAL', 'DIRECT', 'REPORTED', '-']","[['IDEOLOGICAL-INEQUALITY'], ['IDEOLOGICAL-INEQUALITY', 'OBJECTIFICATION', 'MISOGYNY-NON-SEXUAL-VIOLENCE'], ['IDEOLOGICAL-INEQUALITY'], ['IDEOLOGICAL-INEQUALITY', 'STEREOTYPING-DOMINANCE'], ['IDEOLOGICAL-INEQUALITY'], ['-']]",TRAIN_ES,"es lógico, el hembrismo es una estafa pagada con nuestros impuestos para enfrentar a mujeres contra hombres dividiendo a ambos en grupos de odio, hombre africano contra hombre blanco, feminista contra hombre blanco, tras contra mujer, etc."
